"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g1670",25.3312451355568,2.96157289101394,0.927121306692907,3.19437474862706,0.00140134078888349,0.00768330617207796
"g343",308.269453460524,-1.49329410793022,0.467966437155502,-3.19102822203895,0.0014176743147582,0.00772428309769489
"g298",745.156746157029,-1.7771014354481,0.557836559367651,-3.1857027037858,0.00144402904109054,0.00783563299345849
"g288",645.588813339506,1.86025674420592,0.584842241302441,3.18078382994897,0.00146877182519072,0.0079373628430715
"g1632",41.1023337712157,-1.97927838711655,0.624241453236839,-3.1706936103867,0.00152075451903945,0.00818487391548061
"g1082",464.362730907236,1.03812381305011,0.328115646204353,3.16389609901004,0.00155672359389769,0.00834454266526537
"g461",47.6642304503215,-2.20902661747804,0.699360279186822,-3.15863894936467,0.00158507728135258,0.00846226742141458
"g1182",21.0594233409054,-2.53392729683994,0.805307032702582,-3.14653566148077,0.00165217112345912,0.00878503842353364
"g1220",687.808490107382,-0.972863063789651,0.309433860049676,-3.14400972031137,0.00166649904049006,0.00882577891843536
"g885",916.559062784835,-1.02193686942066,0.325347401753493,-3.14106356440169,0.0016833549296558,0.00887952958910073
"g379",575.467071833032,-1.11061833217492,0.354238411752225,-3.13522840925493,0.00171720351531948,0.00899448826747217
"g932",19.6763972765105,2.32770473814846,0.742497399688205,3.13496685527239,0.00171873529582361,0.00899448826747217
"g268",211.042645221181,1.02644294149609,0.327949141799798,3.12988451765091,0.00174875035977149,0.00911553337140727
"g360",119.494480660112,-1.76359439223079,0.568706236232813,-3.10106392346438,0.00192826658750146,0.0100118625954978
"g253",424.411999555916,-1.6979268383224,0.549515893101251,-3.08985938284692,0.00200251278037907,0.010356745786023
"g266",424.204790200957,-1.45235878005043,0.470301556001393,-3.08814368465779,0.00201411063160009,0.0103761964055973
"g832",255.770853762578,-2.62389512728558,0.851053658994732,-3.08311361986849,0.00204846927740223,0.0104938510161268
"g1539",417.772072850177,-1.37946455954369,0.447517026270407,-3.08248508674655,0.0020528001610097,0.0104938510161268
"g201",1585.90225309286,-2.40223963528184,0.780522965798918,-3.07773088114452,0.00208583190172369,0.0106182371611927
"g894",114.266434214557,1.35440126388681,0.44021464429417,3.07668379832848,0.00209317212920793,0.0106182371611927
"g717",119.809720774488,-1.340450807441,0.437410084614398,-3.06451738217851,0.00218021504640685,0.0110175752726819
"g1532",12.1914557575581,3.65019622255807,1.19232761914031,3.06140373162699,0.0022030182144179,0.0110904795280962
"g1237",66.2084801836431,-1.71856617022558,0.561586116026488,-3.06020060179785,0.00221188786880674,0.0110929527965914
"g43",15.2074398431969,-2.8115484963012,0.921711109391733,-3.05035760950808,0.0022856903332534,0.0114198264197264
"g770",420.28913332613,0.98439074234592,0.323006199693795,3.04759086134913,0.00230683774049742,0.0114391504435153
"g1117",11.9168805045123,-2.43715509481968,0.799586279294337,-3.04802015483626,0.00230354476913238,0.0114391504435153
"g467",85.7058678101592,1.21258805206397,0.399729841196705,3.03351895978979,0.00241719521687214,0.0118972731120398
"g1050",191.424997601508,-1.43663287054166,0.473421703749376,-3.0345733183838,0.00240876199463405,0.0118972731120398
"g908",1345.59267573118,1.70880864309443,0.563655536487504,3.03165414420144,0.00243217702516026,0.0119266754863414
"g628",943.373779754861,-1.0568226650667,0.350098665994978,-3.01864236489795,0.0025391007251613,0.0124050529893489
"g321",151.039741978092,-1.30510330508682,0.43529414060815,-2.99821013731878,0.00271570352497792,0.0132190862759955
"g486",12.2502791853298,2.93451154851661,0.979885602743456,2.99474912204103,0.0027467065506495,0.0132626784665268
"g836",56.3195373010909,1.41091164608967,0.471268189303604,2.99386141079156,0.00275471040656713,0.0132626784665268
"g1261",1323.90919131075,-2.54220240387457,0.848718368395572,-2.99534274093818,0.00274136617378324,0.0132626784665268
"g294",212.750734372731,-1.79248404512519,0.600259247395259,-2.98618314153997,0.00282483411805968,0.0135510158417066
"g590",421.979519470538,1.70411195527687,0.571006114781122,2.9844022877585,0.00284132935349321,0.0135809388592961
"g618",2236.39150043875,1.31180674553974,0.439809155412085,2.98267266471664,0.00285743420343241,0.0136087873573544
"g86",89.4283918244914,-1.75292310364008,0.591025829875338,-2.96589931443405,0.00301799275197384,0.0143219440989727
"g231",2986.63862980086,-1.71632907985148,0.58118402641704,-2.95315941567171,0.0031453948318168,0.0148732241333052
"g258",1361.70401819868,-0.927667817576804,0.31475623624055,-2.94725794366101,0.0032060564568939,0.0151061165442261
"g701",36.0569678825432,-2.20381859967952,0.748680037200432,-2.94360539907054,0.00324413337979329,0.0152313212583203
"g598",4141.62345356575,-1.91148969988223,0.649621873553889,-2.94246511347445,0.00325610471231916,0.0152335075586946
"g163",505.582975017516,-1.32295721391039,0.450014124590279,-2.93981264502506,0.00328410760772732,0.0153104171571513
"g542",535.352654163891,0.928535269319393,0.315990018926268,2.93849556538067,0.00329809376321243,0.015321670675415
"g662",6.7315195287356,-6.14629332024059,2.09553121652548,-2.93304784570641,0.00335652161595202,0.0155385825857359
"g278",99.0528762830496,-2.67228471297057,0.912832891800441,-2.92746321585744,0.00341739482747156,0.0157652639427608
"g407",1029.5103364335,1.11526260082622,0.381819621531673,2.92091484547685,0.00349005205692937,0.0160445448728281
"g1402",261.638184263345,-1.80451188075507,0.618754158453792,-2.91636323748413,0.00354137942315615,0.0162241742431099
"g233",8352.40283540725,-0.850817987619605,0.292862445323886,-2.90517955171295,0.00367042477429827,0.0167573875902445
"g1021",1063.65814580361,1.73100842433232,0.597303299641104,2.89803927983055,0.00375503557622211,0.0170847666766944
"g846",902.103429594004,1.14904007886732,0.397014695524354,2.89420037046672,0.00380125507443304,0.0171898542236167
"g1455",79.2172189576706,-2.07531245119077,0.717117196824378,-2.89396553364069,0.00380409915975807,0.0171898542236167
"g699",496.773486183207,-1.92370352441087,0.666528891867788,-2.88615174508062,0.00389984077914766,0.0175625482707194
"g1602",6513.38297611256,1.65469860187374,0.574569034894117,2.87989519340991,0.00397807388229693,0.0178541349835971
"g59",804.52197273251,-1.01266282493764,0.352434571121331,-2.87333567111671,0.0040616231571128,0.0181675306081667
"g427",18.1044615776632,2.07657590229178,0.725425550114956,2.86256239797827,0.00420230506812596,0.0186082003685577
"g661",419.190514510449,-0.897486049814124,0.31352285843507,-2.86258569564551,0.00420199612658328,0.0186082003685577
"g867",3104.88111015991,1.21650091008337,0.424782065584463,2.86382361366781,0.00418561016621749,0.0186082003685577
"g41",3882.30445256474,1.01546137046101,0.355291840523876,2.8581049566568,0.00426179400768576,0.0186841565105164
"g67",2917.23728256743,2.47690584080486,0.866486088553643,2.85856388639702,0.00425563406172708,0.0186841565105164
"g375",511.553183957535,0.793734943674324,0.277634353556211,2.85892193637925,0.0042508337744728,0.0186841565105164
"g1035",1980.5866827732,0.902053665644352,0.317194280901439,2.84385223806934,0.00445717128474223,0.0194762203993357
"g1012",569.118241509454,-1.89332149341046,0.668733161341708,-2.83120623121456,0.00463728102547793,0.0201734118990832
"g1676",1012.80292666021,0.940467536936692,0.332259292202557,2.8305229048744,0.00464719836043835,0.0201734118990832
"g746",164.594552266223,-1.14256858481681,0.404108060097605,-2.82738380556143,0.00469300431863972,0.020305678816598
"g1736",256.387582096813,1.61931808420707,0.574119305460391,2.82052540091562,0.00479450775475361,0.0206772907729439
"g1386",214.070986281375,1.19309906606447,0.423902964342376,2.81455702466102,0.00488445109219352,0.0209967962534552
"g1362",3595.1078935379,-1.71452357801008,0.609446635411044,-2.81324644093525,0.0049044048117658,0.0210143429475014
"g181",385.077532032643,-1.11107258520643,0.396957477437159,-2.79897129632057,0.00512656944270698,0.0218954127165937
"g1143",721.476555438372,0.930317418505644,0.332651632176669,2.79667173859396,0.00516319622101381,0.0219809382528048
"g10",202.978137466685,1.54783366169081,0.554398996004008,2.79191281522383,0.00523974721801527,0.0221595398433821
"g454",2061.44915587507,0.816804959909748,0.292569292024186,2.79183421560943,0.00524102011651036,0.0221595398433821
"g979",189.424640725111,1.26643348634589,0.453764306241849,2.79094999083269,0.00525535914714652,0.0221595398433821
"g552",723.060239768506,0.967362629437878,0.347305209423014,2.78533866809824,0.00534718417412286,0.0224751487191704
"g1678",224.272976988443,0.808364273927519,0.290594318795759,2.78176213931996,0.00540646487552898,0.022652403465824
"g36",770.901990774362,-1.41333499661474,0.509593526155893,-2.77345555638472,0.00554644159247991,0.0230927316617717
"g1224",15.9604324791051,2.01918551434264,0.727982134800508,2.77367454202151,0.00554270982020363,0.0230927316617717
"g948",130.409553488587,1.08224796297712,0.391895988496175,2.76156938255488,0.00575242927086844,0.0238752863781499
"g349",372.595443654842,-0.796489753767898,0.288527093935236,-2.76053712289038,0.00577063992721932,0.0238760226988699
"g347",120.542611547459,-1.45234961481164,0.528032411875708,-2.75049330712961,0.00595056071486435,0.0244675229393801
"g581",93.1756525215676,0.999109252301513,0.363166949984986,2.75110180687647,0.00593951810244223,0.0244675229393801
"g1761",225.148389695394,-1.3201382136149,0.481389140707231,-2.74235146159596,0.00610010325767681,0.0250047576258951
"g943",11.3562591257349,2.51827943659582,0.922419040928834,2.7300818010652,0.00633186120136414,0.0258746426870559
"g815",5.26696286590854,4.00102809205803,1.46716366716514,2.72704960025954,0.00639034324135205,0.0260332752355388
"g260",597.83509817303,-1.26991202952123,0.466206123180197,-2.72392825057423,0.0064510519461305,0.0261999778425668
"g1600",179.510781790455,-1.07409430798827,0.394760908111822,-2.72087302951491,0.00651097646475679,0.026362485747211
"g1549",220.867058007852,-1.38479407011422,0.50964050187773,-2.7171978385,0.00658372405537257,0.0265757641747356
"g361",647.14373460354,0.803073169917925,0.297030828843399,2.70366942396179,0.00685784772163417,0.0275218238955784
"g1064",1324.99384332553,-1.7743686274777,0.656303071219307,-2.70358117352888,0.00685966909784054,0.0275218238955784
"g533",1925.55329916012,-1.05434941110992,0.390159528343389,-2.70235463833644,0.00688502825386076,0.027540113015443
"g180",4.70372422734025,-4.61211803583792,1.70883860626017,-2.69897813575949,0.00695527457102736,0.0277372997953019
"g1318",566.304397973683,-1.26765974614493,0.470695248988919,-2.69316452389936,0.00707773335144646,0.0281408977697151
"g1758",13.142088459901,-2.75301299852169,1.02425782378719,-2.68781251613236,0.007192176583271,0.028510304779194
"g1458",16.115970160747,-3.36767620666247,1.25410518737,-2.68532196547634,0.00724599671520239,0.0286379094057551
"g1416",19.784077076194,-2.27361623213951,0.848555791894167,-2.67939510148683,0.0073755308683935,0.0290631037790268
"g1080",20.8895267300763,1.56265628519777,0.583583391062796,2.67769149898514,0.00741314623656819,0.0291246457484163
"g607",239.325380889054,-0.85038152203262,0.317934619658095,-2.67470564528995,0.00747948885599357,0.0292983527968505
"g660",1381.80674260779,-0.994678050370376,0.373610882114715,-2.66233693392519,0.00776001586622999,0.0303075545925915
"g767",48.5846307869878,1.64736857062822,0.619099757508932,2.66090973328229,0.00779298461121585,0.0303467988977935
"g587",3256.11589801715,-1.08649443974194,0.408561085457165,-2.659319446751,0.00782986846760051,0.0304010142261087
"g239",402.110791878684,-1.06519386655876,0.403694910989182,-2.6386110836738,0.00832464221325362,0.0321336043450373
"g1357",350.540178594353,1.05179745246939,0.398526296327299,2.63921719134333,0.00830977241089857,0.0321336043450373
"g1164",9.99446769693097,-2.7927217155705,1.05960051752808,-2.63563642087074,0.00839796606598186,0.0323224042772092
"g359",460.001413303528,-0.995940382188906,0.378385968444554,-2.63207535491593,0.00848650377659743,0.0325684956527971
"g1374",222.503959935859,-1.38214793099718,0.52590099245968,-2.62815235341688,0.00858500562636016,0.0328512932060718
"g604",1616.05685123158,0.746751412228459,0.284351395241881,2.62615701812626,0.00863549718343278,0.0329492745558069
"g430",68.2911248566266,1.74406870894953,0.665492344659627,2.62071941615128,0.00877444456117147,0.0330979048404303
"g814",1569.73599401745,0.888859165947008,0.338980135878983,2.62215708788415,0.00873751471252894,0.0330979048404303
"g857",44.5383285201126,-1.11775555831065,0.42630007811498,-2.62199238445641,0.00874173843626965,0.0330979048404303
"g1672",4.94980173224551,3.90500528244583,1.48978533128619,2.62118655650508,0.00876242973767953,0.0330979048404303
"g1443",1414.02575652699,0.992531405102286,0.379393766119482,2.61609834883188,0.00889409354228928,0.0334539200283835
"g964",113.20040609858,2.2610010536726,0.864864736209398,2.61428285720413,0.00894149770679088,0.0335369489059239
"g1640",253.042740544096,-1.07450554992137,0.413451612591529,-2.59886651109263,0.0093532137488809,0.0349820762811252
"g1155",706.676818586623,0.820725319279723,0.316124692255215,2.59620757057829,0.00942591030560916,0.0351546626609198
"g1342",244.871839857528,0.922853079949742,0.356813362480344,2.58637477457302,0.00969914068154651,0.0359710427517299
"g1538",49.534325309816,-1.62363551151363,0.627729572219281,-2.58652066649244,0.00969503562787925,0.0359710427517299
"g983",31.8053027556489,-1.53728393047802,0.595664721845487,-2.58078726857487,0.0098575304516111,0.0364563416702042
"g666",750.320744652116,0.963956025852684,0.374064644603104,2.57697710746087,0.00996685512938536,0.0367579838197945
"g1351",1925.54576462682,1.03413612417891,0.401448270056251,2.57601340275799,0.00999467720767563,0.0367582017304515
"g809",114.158385834608,-1.94182227356003,0.754514032761575,-2.57360657223672,0.01006446456002,0.0369123298544776
"g551",1142.6460371424,-1.06421766816334,0.415919621395083,-2.5587099367751,0.0105061362631083,0.0384257580451807
"g960",24.4720381249557,2.69672293387373,1.05516269913064,2.55574134310811,0.0105961851581845,0.0386483447642874
"g211",342.047882900326,1.70448836362824,0.667680578981521,2.55284999636841,0.010684550078326,0.038863583251933
"g1100",147.675513347496,-1.65994337301133,0.65058013694856,-2.55148179100121,0.010726592910492,0.0389096137355929
"g538",2656.06691339047,0.637863189750377,0.251108092940622,2.54019367627952,0.0110791097955706,0.0400785283315177
"g37",182.498502414925,-1.09870839953903,0.433108696135679,-2.53679598064417,0.0111872129597879,0.0403593186887173
"g219",8.34097034465951,-2.50507053402379,0.989317675741297,-2.53211945510499,0.0113375359631429,0.0407904826500033
"g1652",9.09094293548139,2.0981390197274,0.830567742361324,2.52615038210169,0.0115320106206799,0.0413777291647159
"g1121",1711.33940667047,0.891318243057279,0.353220132941702,2.52340724645044,0.0116223716646744,0.0415892434703484
"g1022",467.342139703163,1.68328128423487,0.667414614738508,2.52209233520361,0.0116659081891831,0.0416325133220444
"g1199",2.72673306980916,4.992370213122,1.98139190330286,2.51962784585928,0.0117478969444476,0.0418124074044318
"g383",54.5526423008031,-1.25174074037482,0.497248761852788,-2.51733304616132,0.0118246995666096,0.0419729282203515
"g672",1631.74324868791,0.921435689276432,0.36620619867975,2.51616628172434,0.0118639194666808,0.0419995437804423
"g970",2830.44430797458,-1.48651023963387,0.591051054641631,-2.51502848689641,0.0119022766239804,0.0420229713337336
"g1471",1005.37295074403,0.907276634488574,0.360944427294348,2.51361862348049,0.0119499582311004,0.0420791082393003
"g665",226.503716732995,-0.965120948938431,0.384388158387942,-2.51079781694104,0.0120458666213197,0.0423043167284544
"g1375",724.966720392516,0.920878562918971,0.367093007359862,2.50857015648961,0.0121220893789871,0.0424593818459759
"g277",2205.0632569829,-1.05324796675918,0.420623453251211,-2.50401626114307,0.0122792390472875,0.0428963390464607
"g600",1534.59788590918,-0.887384977150853,0.354930378635736,-2.50016631588916,0.0124135013937718,0.0432512522246153
"g1320",416.801749169926,1.61681270123483,0.650088741174407,2.48706460953932,0.0128802004760937,0.044759541811937
"g1049",48.7944443710874,-1.27244404998234,0.512160436465822,-2.48446377225637,0.0129746709183058,0.0449698018215624
"g1762",916.799374637021,0.873032400774381,0.352141305333492,2.4792104406712,0.0131673593634511,0.0455184955540711
"g825",57.5393982289556,-1.56882966718384,0.633422195857451,-2.47675196329385,0.0132584005504231,0.0457138602311463
"g408",39.6432861867614,1.25804844101568,0.509787249209527,2.46779110887219,0.0135949628721988,0.0467525476436135
"g1244",735.146784064801,-1.41511261818887,0.573978789129618,-2.46544409826493,0.0136843526495638,0.04693803862182
"g764",1729.46922976827,1.13574305679937,0.461145155398387,2.46287539509809,0.0137827806045812,0.0471534923009445
"g620",740.890949189754,0.647660665507676,0.263332933871102,2.45947461256288,0.0139140538148842,0.0474799155951203
"g185",144.449910294183,-1.2324641800013,0.503863767345641,-2.44602660456005,0.0144440341701338,0.0485109190654241
"g236",4573.41878524094,0.955809642597869,0.390403355390687,2.44826185379827,0.0143547289213189,0.0485109190654241
"g275",587.412180828588,-0.771217581866603,0.314765553819375,-2.45013335324855,0.0142803315834478,0.0485109190654241
"g416",171.267478696444,0.812103992830844,0.331792431587452,2.44762663495775,0.0143800582456692,0.0485109190654241
"g803",20.8152219849486,1.6343151243081,0.668346124303208,2.44531248836369,0.014472668452298,0.0485109190654241
"g900",3489.797492358,-1.81936692504056,0.74349120272858,-2.44705911564732,0.0144027213879233,0.0485109190654241
"g1168",348.181996228666,1.11420913712813,0.455008347804719,2.4487663633071,0.0143346396738912,0.0485109190654241
"g380",151.789578128106,-1.03054643573612,0.422378350086193,-2.43986566907565,0.0146927242594553,0.0490004204521884
"g1169",106.146399047558,1.25118422758353,0.512748101762246,2.44015379731954,0.0146810101905755,0.0490004204521884
"g84",30.9456168484855,-2.04888147329579,0.840215357784333,-2.43851942756526,0.0147475659564983,0.0490597420261402
"g456",117.408592243287,-1.72676242586158,0.708913373347284,-2.43578763045237,0.0148594056430777,0.049269406117939
"g1116",61.1409747886258,-1.71152159137573,0.702836100777349,-2.43516459880583,0.0148850169540601,0.049269406117939
"g1272",28.8528776359908,1.40639311339215,0.579279833305191,2.42783026877996,0.0151894499811238,0.050151700187052
"g325",776.363953856965,0.824895129205031,0.340666347982151,2.42141653876611,0.0154601507320459,0.0504168462296277
"g1020",1123.62977363727,0.770376482323507,0.317910498337709,2.4232495823562,0.0153823544509676,0.0504168462296277
"g1275",862.698399116151,0.640485821839156,0.264346095578445,2.4229063056053,0.0153968971965772,0.0504168462296277
"g1383",121.420730668153,-1.84842099947056,0.762430948167672,-2.42437823899045,0.015334624678947,0.0504168462296277
"g1514",56.4705795579727,-2.1580479121125,0.8911332478241,-2.42168936843267,0.0154485496661981,0.0504168462296277
"g1681",167.235739534634,-1.43182229053768,0.593072102685294,-2.41424657146192,0.015767787784311,0.05129373716567
"g348",218.480786413496,-1.27786294447084,0.530690492611762,-2.4079250754652,0.0160434731966322,0.0520626434126007
"g104",2716.87431482106,-0.912585239403187,0.38016092714793,-2.40052350000735,0.0163716394999995,0.0529976789682135
"g1512",9.77232743928447,2.08380760994103,0.870194296706421,2.39464636556225,0.0166364020294907,0.0537234055781604
"g695",4648.99723061892,-1.39735108622257,0.585426312409001,-2.38689491162865,0.0169913474523956,0.054736116853946
"g839",585.666717482515,-1.05205479115048,0.442364153262341,-2.37825507196232,0.017394788632041,0.0558997576427726
"g184",484.9112245815,-0.981978894341209,0.414203281658802,-2.37076560670543,0.0177512844438419,0.0565551925757865
"g946",1141.22406314719,0.695486641738647,0.29323059853844,2.37180787136536,0.0177012926114681,0.0565551925757865
"g1024",69.4504579044996,1.28780035923315,0.54328759710044,2.37038424235381,0.0177696073349903,0.0565551925757865
"g1517",294.858357776925,-0.954860291013833,0.402633804765631,-2.37153532493291,0.0177143532703224,0.0565551925757865
"g1271",467.957433419566,-1.25779254127488,0.531507134042241,-2.36646408056476,0.0179589168458508,0.0570206376592481
"g679",296.817231806499,-0.821627063936392,0.347748010441708,-2.36270816587208,0.0181419495241378,0.0574639740908098
"g663",8.31401424640349,3.01390543005929,1.27622778746633,2.36157327058576,0.0181975754938677,0.0575026013219112
"g741",116.244821691262,-1.62265553411,0.689921720119933,-2.35194151276746,0.018675711189274,0.0588729562252352
"g190",10491.8778200509,1.07989580776364,0.459777387948384,2.34873622772608,0.0188372459705452,0.0592411250950164
"g29",93.3928407065947,-0.946104395893727,0.404082987897344,-2.34136161192236,0.0192135474804338,0.0602813669765268
"g524",2977.39339372894,1.05711295855822,0.452022494253853,2.33862909920706,0.0193546374517202,0.0604375943067868
"g1001",15.2768215291326,1.61609786614274,0.691001680196444,2.33877559557207,0.0193470503858942,0.0604375943067868
"g724",3.80094325434482,5.4502501034007,2.3332829160665,2.33587194500564,0.0194979165407411,0.060655158915582
"g909",738.118124790475,1.52147146711736,0.65144689531144,2.33552646895337,0.0195159348172492,0.060655158915582
"g144",1531.42930593682,-0.625611221734283,0.268145565156422,-2.33310299713267,0.0196427402045059,0.0609062951540183
"g785",224.036430745608,-0.816888915059808,0.350586007231688,-2.33006708256887,0.0198026058823359,0.0612056084612386
"g1599",808.067978284745,0.781676003490628,0.335552912312181,2.32951637374971,0.0198317266086642,0.0612056084612386
"g1139",75.5709318590568,1.14355633865726,0.491593153286788,2.32622511320886,0.0200065446127609,0.0616015466681288
"g973",15.759958731614,-2.47564416008025,1.06480951560909,-2.32496434694625,0.0200738667068321,0.0616654281202916
"g858",236.566126790097,-0.963594048224093,0.41485070455738,-2.32274897363906,0.0201926416968062,0.0618867074226191
"g1042",7992.96226604063,0.94190333401767,0.406390891952108,2.317727470449,0.0204641370862535,0.0625739434230937
"g1548",37.1073570898284,-1.52502284856664,0.658245722507922,-2.31679872184552,0.0205146987051375,0.062584011717977
"g196",194.488613986141,1.12967276216927,0.488621788952641,2.3119574028631,0.0207800308647534,0.0632313978769391
"g297",905.471338923851,0.651374698810981,0.28194075314749,2.31032474567531,0.0208701819276604,0.0632313978769391
"g1422",829.839123505861,0.899383181270805,0.389256840493054,2.3105134906084,0.0208597425293648,0.0632313978769391
"g1222",3.84648735185257,5.48547496989163,2.3793634928573,2.3054379821993,0.0211420563438793,0.0637716233242741
"g1241",2.34751116573287,-4.6241014174384,2.00577961793811,-2.30538857613473,0.0211448207245894,0.0637716233242741
"g1014",1377.47525257732,-0.810599722194261,0.352335567895718,-2.30064687205856,0.0214115993564619,0.0644294489726263
"g939",66.5799276450168,1.02376452967574,0.445748908170811,2.29672919194999,0.0216342230785306,0.0649517264307811
"g1326",2.62840959248303,4.90689048095762,2.14178415165802,2.29102940983061,0.0219617127513872,0.0657857639883182
"g830",2.5598073450268,-4.75375772619925,2.08036890054852,-2.28505517696686,0.022309592599097,0.0666769765264209
"g1621",4.49307488926446,3.11995639429602,1.36601094818436,2.28399076774818,0.0223720735322656,0.0667131201727921
"g1473",683.66081014314,-1.26188420136925,0.554257502089509,-2.27671108936197,0.0228034838735098,0.0678467699966899
"g953",600.177418084624,-0.958030975153365,0.421405809719723,-2.27341662847636,0.0230010850170394,0.0681284934285463
"g1545",86.6077121006472,1.08974862220964,0.479187094312726,2.27416104303188,0.0229563055823566,0.0681284934285463
"g1442",230.687301962463,1.08026858326581,0.475859083183056,2.27014387545115,0.0231988549818036,0.0685609017765804
"g787",851.534146268656,0.735214206281989,0.324368116715152,2.26660441762107,0.0234144019888693,0.0690438045284254
"g922",4891.43831408905,0.897398894306322,0.397023713144446,2.26031560482592,0.0238016701662424,0.0700045253455891
"g1124",539.095318366327,0.73289071871935,0.324345022385784,2.25960217711506,0.0238459523646984,0.0700045253455891
"g1302",1922.09362710224,0.867117764960058,0.384028319896225,2.2579526561853,0.0239486112380554,0.070150356812357
"g810",109.99956864432,-1.2245978528406,0.542850097947799,-2.25586742540913,0.0240789351178334,0.0703764019779501
"g1730",4.81221659871016,3.86843596570066,1.71723666861725,2.25270985438227,0.0242774492030129,0.0708003144158349
"g1367",92.0924491663177,1.39083451917598,0.619665021458509,2.24449415573331,0.0248006245287769,0.0721670920353859
"g1478",109.651368473258,-0.99637673571555,0.44636102033921,-2.23222165537295,0.025600316847675,0.0743307445314072
"g138",317.722656865538,-0.672362975226369,0.301586065432404,-2.229423213776,0.0257857591038875,0.0744118987862959
"g230",51.1389553950339,-1.88982415781396,0.848058819764866,-2.22841165467501,0.0258530766175953,0.0744118987862959
"g269",409.297728845437,-1.03571076729886,0.464596014071899,-2.22927174562152,0.0257958293884008,0.0744118987862959
"g500",479.697693641068,0.979605133684945,0.439511932018543,2.2288476428522,0.0258240437443101,0.0744118987862959
"g732",91.5806825503579,1.1991553500746,0.538478610364917,2.22693218819212,0.0259518062107868,0.0745340377941036
"g1109",67.1423995569143,-1.51703017060684,0.682437908311579,-2.22295706632144,0.0262186951561779,0.0751375592787436
"g1299",6.01611559565766,3.1339648603469,1.41875483137045,2.20895449379344,0.0271778062658396,0.0777179600344959
"g641",28.7563279236879,1.23867900604429,0.561102012074374,2.20758254183574,0.0272733872432705,0.0778231998062288
"g870",3.38983531773466,5.29745784972101,2.40136107523146,2.20602303600278,0.0273823868246045,0.07796619388339
"g312",930.762031610165,-0.653329678022975,0.296852285585698,-2.20085783316082,0.0277460898650384,0.0784953482506641
"g390",1422.53070010401,-1.00164048927049,0.454773864433476,-2.20250231511932,0.027629845775417,0.0784953482506641
"g772",8.51414969074924,3.05610855900098,1.38843043527508,2.20112472426139,0.0277271954180933,0.0784953482506641
"g327",131.631914972554,-0.88608458279003,0.402951508044296,-2.19898564740605,0.0278789428653983,0.0787030284728942
"g522",11.4900445622393,-2.32691582336131,1.06047195065451,-2.19422665722103,0.028219119073155,0.0794938588358664
"g303",76.5778574318718,1.026426610533,0.468279559678616,2.19190991645555,0.0283860119045791,0.0797942245470547
"g1697",3654.51574358536,1.23579989652602,0.564435066236824,2.18944564299538,0.0285644652759063,0.0801257458163133
"g1192",463.153577226384,-1.04476117885007,0.478544439211018,-2.18320618367769,0.0290206295930039,0.0812332211017699
"g457",28.4210188082278,-1.10582624230584,0.507368326898955,-2.17953345464955,0.0292920622002624,0.081820021842083
"g106",309.989072612375,0.709432328035108,0.326021009789226,2.17603254616553,0.0295528270235511,0.0822015608806337
"g1438",1696.34856133314,-0.818392107204543,0.375985180676624,-2.17666054213031,0.0295059043825477,0.0822015608806337
"g977",299.500786286531,-0.742987576478733,0.342293082523713,-2.1706181468837,0.0299600491825671,0.0831595495130373
"g1680",56.2980746739176,-0.896559044486875,0.413589943519762,-2.16774865669343,0.0301778152196812,0.0835887601482384
"g725",682.15909078599,1.10739014269275,0.511532811863371,2.16484674494064,0.0303994236733992,0.0838517436324596
"g1738",1204.21564420338,1.03988806277762,0.480337417621949,2.16491163217284,0.030394453232385,0.0838517436324596
"g903",218.528137251287,-0.853626895672769,0.394746385410515,-2.16246918837532,0.030582029559425,0.0841800564172115
"g1319",2.13414336615178,4.6351794972767,2.14455316044067,2.16137309290307,0.0306665308574534,0.0842375245959923
"g826",498.605581686416,-1.08984984103388,0.504780139496795,-2.15905848062947,0.0308456302309885,0.0843793686484066
"g1099",7.43287779090682,-3.05871302351151,1.41618881020227,-2.15982007588003,0.0307866008687622,0.0843793686484066
"g727",348.401728947361,-1.80646189460465,0.837106366875672,-2.15798369966638,0.0309290991503802,0.0844332521136152
"g917",3089.56997872222,0.929730543884221,0.431753037292395,2.15338506872989,0.0312884280752921,0.0852384336865981
"g1221",3.69109424500435,4.41606772362441,2.05515191212921,2.1487792204369,0.0316519053583772,0.0860515866416661
"g1491",468.798659749207,-0.983289007710171,0.457966123584977,-2.14707804152182,0.0317870691278416,0.0862419662402916
"g1490",50.4912320653559,-1.56766267933326,0.734977358484034,-2.13294009840892,0.032929640410598,0.0891591899869769
"g342",5.91426823264254,-3.24766507785923,1.52719237754049,-2.12655925057033,0.0334567213201592,0.0898871800851432
"g1120",638.163216846932,0.705731291157759,0.331747734336341,2.12731306988296,0.0333940795245497,0.0898871800851432
"g1263",8.63741471385675,1.71354239249427,0.805842473035253,2.12639870673497,0.0334700753640299,0.0898871800851432
"g1542",207.165442029587,-0.897452860168462,0.421617792666616,-2.12859342223752,0.0332879131987489,0.0898871800851432
"g756",81.6070343305733,1.36198361418178,0.641736921628347,2.12233949501592,0.0338092391369426,0.0906142360674332
"g513",432.405262380526,-1.27347256572041,0.601103058969217,-2.11855944952964,0.0341277157578735,0.0912830215422718
