"","Control_1","Control_2","Control_3","Heat_treated_42_12h_1","Heat_treated_42_12h_2","Heat_treated_42_12h_3"
"g36",778.160831994438,1150.93398069033,1434.78150356818,387.397454838022,207.794525420446,666.343648134758
"g37",152.980504323939,346.755750592599,247.013665449466,111.342261366747,99.6852115192679,137.213621237531
"g38",519.113844672568,416.844678903869,453.734321641219,2601.36010647764,2094.79345896828,3020.41483749114
"g39",518.093974643741,296.95572258196,333.731228851939,612.842529506229,714.644685398696,568.578943003017
"g40",22039.3913229355,4780.80268902137,8457.15226920071,14895.93823971,35603.0647000788,11543.95347174
"g41",2680.21843575542,2453.11249089445,2575.24885255827,4922.06409959282,7015.87326706735,3647.30956952011
"g43",11.2185703170889,38.7333551193861,29.7817894513541,6.44128784766307,4.21205119095498,0.857585132734566
"g44",42.834541210703,126.344515508474,93.7250432733791,9.20183978237581,11.2321365092133,7.7182661946111
"g45",44.8742812683556,83.9222694253365,71.8266686767952,45.0890149336415,25.2723071457299,52.3126930968085
"g46",777.140961965612,613.278122723613,676.221807542511,761.912333980717,592.495200861001,752.102161408215
"g49",103.006872911453,80.2333784615854,59.5635789027082,161.952380169814,105.301279773875,81.4705876097838
"g50",118.304923343846,118.044510840034,110.367807966783,51.5303027813045,35.1004265912915,91.7616092025986
"g51",206.013745822905,202.889003006308,286.430739723318,739.827918503015,1625.85175970862,1041.10835113976
"g52",317.179578964968,212.111230415686,225.991225836746,369.913959251508,386.104692504207,365.331266544925
"g53",413.047361674636,142.022302104416,202.340981272435,622.044369288605,446.477426241228,396.20433132337
"g54",1560.40114410418,1624.0342467914,1314.7784107789,1864.29273990934,1425.07731960644,1475.90401343619
"g55",122.384403459152,131.8778519541,120.879027773143,313.782736579015,621.979559197686,398.777086721573
"g56",15.2980504323939,3.68889096375105,2.62780495159007,38.6477270859784,12.636153572865,0
"g57",543.590725364398,212.111230415686,402.930092577144,398.439662576873,172.694098829154,41.1640863712592
"g59",903.604845540069,1191.51178129159,1133.45986911918,570.5140665073,376.276573058645,651.76470087827
"g60",21.4172706053515,99.6000560212785,120.879027773143,0,0,0
"g63",551.749685595008,892.711613227755,814.619534992921,127.905572975024,141.805723428818,127.78018477745
"g64",1274.83753603283,1334.45630613694,1080.90377008738,1536.70724365676,2118.66174905036,1426.16407573758
"g65",3040.23255593109,3065.46839087713,2983.43455503859,7823.40418297591,11505.9198366254,6081.13617622081
"g66",314.119968878489,12.9111183731287,4.37967491931678,359.791935490894,490.00195521443,288.148604598814
"g67",2262.07172393665,238.855689902881,164.675776966311,4830.9658857473,6459.88250986129,3546.97210899017
"g68",254.967507206566,286.811272431644,177.814801724261,205.201027146981,157.249911128986,315.59132884632
"g69",49.9736314124869,204.733448488184,67.4469937574784,80.9761900849071,109.51333096483,125.207429379247
"g70",575.206696258012,675.067046366443,536.072210124374,505.181004052432,293.439566303197,797.554173443147
"g72",59.1524616719232,61.7889236428302,57.8117089349815,140.78814867035,143.209740492469,113.201237520963
"g73",820.995373205141,616.044790946426,849.656934347456,1249.60984244663,1131.63775330324,1015.38079715773
"g74",464.040863115949,304.333504509462,345.994318626026,161.032196191577,147.421791683424,314.733743713586
"g75",687.392399428901,664.00037347519,462.493671479852,131.586308887974,80.0289726281447,172.374611679648
"g76",394.689701155764,392.866887639487,407.309767496461,652.410440570445,591.091183797349,419.359129907203
"g77",54.0531115277919,59.0222554200169,48.1764241124846,80.0560061066695,49.1405972278081,72.0371511497036
"g78",976.015617586733,1551.17865025732,1658.14492445333,1055.45102303851,793.269640963189,975.931881051936
"g79",6.11922017295758,4.61111370468882,12.263089774087,22.0844154777019,21.0602559547749,17.1517026546913
"g80",709.829540063079,1836.14547720709,1199.15499290893,87.4174779325702,115.129399219436,194.671825130747
"g81",47.9338913548343,47.0333597878259,63.0673188381617,33.1266232165529,32.2923924639882,25.727553982037
"g82",442.623592510598,546.878085376094,705.127662010002,669.893936156959,612.151439752124,498.256962118783
"g83",195.815045534642,228.711239752565,327.599683964895,296.299240992501,263.955207966512,222.114549378253
"g84",15.2980504323939,84.8444921662743,49.9282940802113,15.6431276300389,2.80803412730332,17.1517026546913
"g85",0,5.53333644562658,0.875934983863356,2.76055193471274,0,2.5727553982037
"g86",69.3511619601859,193.66677559693,151.536752208361,42.3284629989287,19.6562388911233,60.0309592914196
"g87",8.1589602306101,13.8333411140665,12.263089774087,0,0,0
"g89",1396.20206946315,1014.44501503154,764.69124091271,989.197776605399,1342.24031285099,756.390087071887
"g90",2.03974005765253,0,1.75186996772671,2.76055193471274,5.61606825460664,5.1455107964074
"g91",0,16.6000093368797,9.63528482249692,3.68073591295032,5.61606825460664,6.86068106187653
"g92",1006.61171845152,952.65609138871,903.964903346984,1769.51379015087,1886.99893354783,1682.58203042522
"g94",2.03974005765253,10.1444501503154,1.75186996772671,0.920183978237581,0,0
"g95",23.457010663004,82.077823943461,60.4395138865716,8.28165580413823,12.636153572865,7.7182661946111
"g96",5194.19805681216,3832.75771133735,3435.41700671208,2113.66259801172,1948.77568434851,2132.81422511087
"g97",1327.87077753179,2369.19022146911,1349.81581013343,1276.29517781552,1788.71773909222,1074.55417131641
"g98",414.067231703463,8065.76009224168,1620.47972014721,473.894748792354,588.283149670046,476.817333800419
"g99",583.365656488622,798.644893652103,945.133847588561,806.081164936121,790.461606835885,847.294111141752
"g100",1452.2949210486,2193.96790069094,1779.89988721034,1540.38797956971,2120.06576611401,1446.74611892321
"g104",2744.47024757147,4666.44706914508,3235.70383039124,1810.92206917156,1427.88535373374,2415.81731891327
"g106",290.662958215485,226.86679427069,188.326021530622,371.754327207983,416.993067904543,365.331266544925
"g107",819.975503176315,1239.46736382035,810.239860073605,1423.52461433354,1896.82705299339,894.461293442153
"g124",3255.42513201343,2894.85718380364,2722.40592984731,2016.12309631854,1217.28279418599,2511.00926864681
"g136",421.206321905246,460.189147727944,491.399525947343,177.595507799853,109.51333096483,258.990710085839
"g137",2.03974005765253,3.68889096375105,0,0,4.21205119095498,6.86068106187653
"g138",398.769181271069,410.389119717305,362.63708331943,218.083602842307,227.450764311569,289.006189731549
"g140",58.132591643097,94.9889423165896,74.4544736283853,51.5303027813045,8.42410238190997,60.8885444241542
"g141",561.948385883271,676.911491848318,389.791067819194,436.167205684613,372.06452186769,552.284825481061
"g143",944.399646693119,1366.73410206977,1413.75906395546,2148.62958918475,1828.03021687446,1850.66871644119
"g144",2041.77979771018,1876.72327780835,1656.39305448561,1104.2207738851,1276.25151085936,1233.20742087231
"g146",1076.98275044053,1470.0230490548,1143.09515394168,3348.54949680656,3698.18094565848,1882.39936635237
"g147",3.05961008647879,16.6000093368797,2.62780495159007,1.84036795647516,4.21205119095498,0
"g148",1203.44663401499,1093.75617075219,1017.83645124922,1441.00810992005,1102.15339496655,1087.41794830743
"g149",31.6159708936141,17.5222320778175,12.263089774087,9.20183978237581,19.6562388911233,19.724458052895
"g150",1823.52761154136,1279.12294168068,987.178726814003,1190.71806783943,939.287415582961,1406.43961768469
"g154",188.675955332859,852.133812626494,1105.42994963556,530.946155443084,515.27426236016,304.442722120771
"g156",2944.36477322142,2292.64573397128,1719.46037332377,1648.96968900175,1137.25382155785,1856.67181237034
"g157",1239.14208502391,747.922642900526,547.459364914598,426.965365902238,247.107003202692,206.67801698903
"g158",22.4371406341778,8.30000466843987,0,14.7229436518013,0,8.57585132734566
"g159",59.1524616719232,94.0667195756519,61.3154488704349,130.666124909736,113.725382155785,76.3250768133764
"g160",7370.6006983274,2237.31236951501,1433.90556858431,4491.41799777763,5940.39619631018,2518.72753484142
"g161",192.755435448164,47.9555825287637,27.153984499764,99.3798696496587,64.5847849279764,38.5913309730555
"g162",7016.70579832469,1144.47842150376,1243.82767708597,3339.34765702418,3282.59189481758,1264.08048565075
"g163",1052.5058697487,605.900340796111,509.794160608473,356.111199577944,186.734269465671,322.452009908197
"g169",291.682828244311,294.189054359147,226.867160820609,804.240796979646,1432.09740492469,612.31578477248
"g176",32.6358409224404,42.4222460831371,38.5411392899877,39.567911064216,51.9486313551115,17.1517026546913
"g177",1589.97737494014,2049.17893036371,1759.75338258148,2141.26811735885,2612.87575545574,1150.02166299705
"g178",217.232316139994,261.911258426325,237.37838062697,238.327650363533,238.682900820782,274.427242475061
"g179",9.17883025943636,21.2111230415686,2.62780495159007,16.5633116082765,0,9.43343646008023
"g180",18.3576605188727,3.68889096375105,5.25560990318014,0.920183978237581,0,0
"g181",422.226191934073,681.522605553007,476.508631221666,288.9377691666,164.269996447244,276.999997873265
"g182",1611.39464554549,1705.18984799392,1623.98346008266,1813.68262110627,2079.34927126811,1443.31577839228
"g183",194.795175505816,174.300098037237,291.686349626498,250.290042080622,136.189655174211,134.640865839327
"g184",468.120343231255,792.189334465539,671.842132623194,456.41125320584,234.470849629827,286.433434333345
"g185",124.424143516804,289.577940654458,194.457566417665,126.065205018549,57.5646996097181,74.6099065479073
"g186",282.503997984875,257.300144721636,281.175129820137,952.390417475896,544.758620696845,838.718259814406
"g188",32.6358409224404,224.100126047877,38.5411392899877,5.52110386942549,5.61606825460664,7.7182661946111
"g190",7141.12994184149,4564.08034490099,8510.58430321637,13948.1487421253,20571.6580166241,8215.66557159714
"g193",263.126467437176,371.655764597919,292.562284610361,46.9293828901166,56.1606825460664,107.198141591821
"g194",179.497125073422,129.111183731287,149.784882240634,63.4926944983931,89.8570920737063,133.783280706592
"g195",156.040114410418,393.789110380425,591.256114107765,663.452648309296,560.202808397013,713.510830435159
"g196",70.3710319890121,91.3000513528386,204.092851240162,281.5762973407,259.743156775557,259.848295218574
"g200",18.3576605188727,21.2111230415686,14.0149597418137,6.44128784766307,4.21205119095498,9.43343646008023
"g201",499.736314124869,4769.73601613011,2732.04121466981,171.15421995219,631.807678643248,710.938075036956
"g202",78.5299922196222,54.411141715328,45.5486191608945,41.4082790206911,22.4642730184266,54.0278633622777
"g203",143.801674064503,115.27784261722,120.00309278928,101.220237606134,61.7767508006731,205.820431856296
"g204",447.722942654729,332.922409478533,288.182609691044,192.318451451654,129.169569855953,343.891638226561
"g205",15.2980504323939,11.9888956321909,10.5112198063603,171.15421995219,75.8169214371897,110.628482122759
"g206",1921.43513430868,2411.61246755225,1688.80264888855,2553.51053960929,3635.00017779415,1776.91639502602
"g207",7.13909020178384,6.45555918656434,3.50373993545343,34.9669911730281,43.5245289732015,43.7368417694629
"g208",254.967507206566,215.800121379437,153.288622176087,110.42207738851,110.917348028481,207.535602121765
"g209",3572.6047109784,716.567069708642,1017.83645124922,2124.70480575057,1715.70885178233,2080.50153201406
"g210",2.03974005765253,0.922222740937764,4.37967491931678,162.872564148052,73.0088873098864,55.7430336277468
"g211",337.576979541493,68.2444828293945,76.206343596112,486.77732448768,710.432634207741,373.049532739536
"g212",270.26555763896,193.66677559693,217.231875998112,217.163418864069,308.883754003365,166.371515750506
"g213",1315.63233718588,1162.92287632252,1023.0920611524,1021.40421584371,1170.95023108549,1345.55107326053
"g214",18.3576605188727,21.2111230415686,41.1689442415777,44.1688309554039,26.6763242093816,67.7492254860307
"g215",385.510870896327,616.967013687364,562.350259640275,117.78354921441,71.6048702462347,177.520122476055
"g216",984.174577817343,1223.78957722441,1521.49906697065,218.083602842307,216.218627802356,394.489161057901
"g217",905.644585597721,1387.0230023704,1089.66311992602,702.100375395274,1088.11322433004,927.907113618801
"g218",3197.29254037033,2260.36793803846,2047.93599227253,1235.80708277307,2410.6972982899,1498.20122688729
"g219",13.2583103747414,16.6000093368797,13.1390247579503,2.76055193471274,0,4.28792566367283
"g220",39.7749311242242,25.8222367462574,25.4021145320373,11.9623917170886,15.4441877001683,28.3003093802407
"g221",165.218944669855,251.766808276009,204.968786224025,185.877163603991,189.542303592974,123.492259113778
"g222",5.09935014413131,7.37778192750211,6.13154488704349,14.7229436518013,1.40401706365166,3.43034053093827
"g230",11.2185703170889,86.6889376481498,143.65333735359,32.2064392383153,21.0602559547749,12.0061918582839
"g231",1330.93038761827,5846.89217754542,6560.75302913654,1507.26135635316,1505.10629223458,1168.88853591721
"g232",878.108094819412,442.666915650126,399.42635264169,284.336849275412,637.423746897854,405.63776778345
"g233",8763.74315770408,11003.0395221285,12471.5623002465,5387.67719258104,6461.28652692495,6027.10831285853
"g234",546.650335450877,247.155694571321,247.88960043333,221.764338755257,143.209740492469,179.235292741524
"g236",4323.22905219453,1909.92329648211,3101.68577786014,6228.72534869019,5857.55918955473,6019.39004666392
"g237",607.842537180452,707.344842299265,621.03790355912,1473.21454915837,1496.68218985267,1244.35602759786
"g238",441.603722481772,695.355946667074,845.277259428139,713.142583134125,1477.02595096155,958.780178397245
"g239",508.915144384305,581.922549531729,540.451885043691,162.872564148052,370.660504804039,247.84210336029
"g240",2057.07784814257,437.1335792045,480.012371157119,1310.34198501032,2653.59225030164,3821.39935146523
"g241",321.259059080273,281.277935986018,176.938866740398,385.557086881546,322.923924639882,463.9535568094
"g242",591.524616719232,578.233658567978,494.903265882796,634.006761005693,443.669392113925,553.142410613795
"g246",37.7351910665717,33.2000186737595,45.5486191608945,17.483495586514,30.8883754003365,43.7368417694629
"g247",101.987002882626,110.666728912532,107.740003015193,38.6477270859784,103.897262710223,78.0402470788455
"g248",973.975877529081,972.944991689341,1076.52409516806,526.345235551896,848.026306445603,599.452007781462
"g250",2.03974005765253,4.61111370468882,3.50373993545343,12.8825756953261,7.02008531825831,2.5727553982037
"g252",643.537988189372,945.278309461208,818.999209912238,755.471046133054,546.162637760496,697.216712913202
"g253",495.656834009564,840.144916994303,609.650748768896,79.135822128432,322.923924639882,198.959750794419
"g254",9.17883025943636,21.2111230415686,3.50373993545343,7.36147182590065,8.42410238190997,10.2910215928148
"g256",254.967507206566,416.844678903869,339.862773738982,100.300053627896,54.7566654824148,113.201237520963
"g257",306.980878676705,293.266831618209,336.359033803529,249.369858102384,144.613757556121,321.594424775462
"g258",1637.91126629498,1885.94550521773,1830.70411627441,704.860927329987,1047.39672948414,1063.40556459086
"g259",850.571604041103,819.856016693672,758.559696025667,420.524078054574,640.231781025157,725.517022293443
"g260",430.385152164683,1217.33401803785,888.198073637443,409.481870315723,277.995378603029,363.616096279456
"g261",0,2.76666822281329,4.37967491931678,1.84036795647516,0,5.1455107964074
"g262",812.836412974531,855.822703590245,792.721160396337,726.945342807689,418.397084968195,764.965938399233
"g263",59.1524616719232,52.5666962334525,59.5635789027082,76.3752701937192,49.1405972278081,40.3065012385246
"g264",6.11922017295758,3.68889096375105,13.1390247579503,1.84036795647516,2.80803412730332,10.2910215928148
"g265",469.140213260081,246.233471830383,322.344074061715,356.111199577944,209.198542484098,415.928789376265
"g266",907.684325655374,454.655811282317,502.786680737566,258.57169788476,133.381621046908,288.148604598814
"g267",44.8742812683556,81.1556012025232,49.9282940802113,25.7651513906523,14.0401706365166,40.3065012385246
"g268",149.920894237461,135.566742917851,131.390247579503,327.585496252579,296.2476004305,225.544889909191
"g269",322.278929109099,668.611487179879,659.579042849107,169.313851995715,287.823498048591,348.179563890234
"g270",203.974005765253,387.333551193861,395.922612706237,233.726730472346,238.682900820782,295.866870793425
"g273",85.6690824214061,97.7556105394029,71.8266686767952,18.4036795647516,28.0803412730332,104.625386193617
"g274",224.371406341778,295.111277100084,290.810414642634,120.544101149123,109.51333096483,341.318882828357
"g275",609.882277238105,794.033779947414,818.999209912238,418.683710098099,373.468538931342,509.405568844332
"g276",161.13946455455,311.711286436964,312.708789239218,208.881763059931,190.946320656626,285.575849200611
"g277",1637.91126629498,3262.82405743781,4027.54905580371,1490.69804474488,1256.59527196824,1554.80184564777
"g278",9.17883025943636,276.666822281329,227.743095804473,26.6853353688898,30.8883754003365,23.1547985838333
"g279",2786.28491875335,2537.95698306073,2676.85731068642,4359.83168888966,6521.65926066197,2996.40245377457
"g280",9.17883025943636,32.2777959328217,11.3871547902236,266.853353688898,148.825808747076,186.095973803401
"g281",1635.87152623733,105.133392466905,190.077891498348,1813.68262110627,3107.08976186113,1685.15478582342
"g286",90.7684325655374,135.566742917851,71.8266686767952,103.060605562609,77.2209385008414,135.498450972061
"g288",122.384403459152,423.300238090433,290.810414642634,718.663687003551,648.655883407067,1669.7182534342
"g289",0,0,0,5.52110386942549,30.8883754003365,12.8637769910185
"g290",174.397774929291,345.833527851661,437.091556947815,1189.79788386119,1673.58833987278,656.052626541943
"g291",242.729066860651,213.955675897561,364.388953287156,599.959953810903,714.644685398696,222.972134510987
"g292",4.07948011530505,1.84444548187553,0,16.5633116082765,35.1004265912915,25.727553982037
"g293",132.583103747414,130.033406472225,92.8491082895158,82.8165580413823,50.5446142914598,144.931887432142
"g294",335.53723948384,367.966873634168,288.182609691044,92.9385818019957,28.0803412730332,163.798760352302
"g295",77.510122190796,95.9111650575274,70.9507336929319,62.5725105201555,11.2321365092133,73.7523214151727
"g296",195.815045534642,210.26678493381,170.807321853354,84.6569259978574,63.1807678643247,199.817335927154
"g297",684.332789342422,615.122568205488,813.743600009058,1024.16476777843,1142.86988981245,1152.59441839526
"g298",423.246061962899,1544.72309107075,1492.59321250316,372.67451118622,415.589050840892,222.114549378253
"g299",66.2915518737071,281.277935986018,312.708789239218,34.0468071947905,39.3124777822465,22.2972134510987
"g303",44.8742812683556,38.7333551193861,67.4469937574784,129.745940931499,110.917348028481,67.7492254860307
"g304",55.0729815566182,4.61111370468882,42.0448792254411,130.666124909736,106.705296837526,53.1702782295431
"g305",457.921642942992,446.355806613878,427.456272125318,471.134196857641,376.276573058645,392.773990792431
"g306",1923.47487436633,1553.02309573919,1397.99223424592,21040.0066624023,67644.1381096734,18903.749080868
"g307",198.874655621121,146.633415809104,177.814801724261,1438.24755798534,3945.28794886117,1497.34364175455
"g310",997.432888192085,311.711286436964,605.271073849579,2544.30869982691,3880.70316393319,1772.62846936235
"g311",0,0,0,19.3238635429892,33.6964095276399,0.857585132734566
"g312",967.856657356123,1188.74511306878,1257.84263682778,823.564660522635,626.191610388641,720.371511497036
"g313",1898.9979936745,1360.2785428832,1224.55710744097,1041.64826336494,1141.4658727488,1496.48605662182
"g315",8.1589602306101,1.84444548187553,21.0224396127206,13.8027596735637,1.40401706365166,0.857585132734566
"g316",561.948385883271,2427.29025414819,1527.63061185769,412.242422250436,996.852115192679,1144.01856706791
